index,image_path,markdown
20,/Users/paulobautista/Documents/streamlit/image/0060165115.png,"# INBIFO Institut für biologische Forschung GmbH

![INBIFO logo](logo_placeholder.png)

Contract Research

TELEFAX MESSAGE NO.: 2463

Telephone (0 22 03) 303-1
Telefax (0 22 03) 303-362

INBIFO Institut für biologische Forschung GmbH • Fuggerstr. 3 • D-51149 Cologne

-/BVI
DLEY FAX

DATE: 28. Apr. 98

FROM: Dr. Wolf Reininghaus

98-04-28 12:05 OUT

TO: Dr. Don Leyden,
    Dept. Scientific Affairs

ADDRESS: Philip Morris Europe
         Fabriques de Tabac Réunies S.A.
         CH-2003 Neuchâtel

Fax no.: 0041-32-888 5776

NUMBER OF FOLLOWING PAGES: 21 (62 - WIRE)

Re.: TPM/Nicotine ratio

For your information!

Telefax-
Original
Ablage

---

Trade Register: Cologne HRB 357
General Manager: Dr. Wolf Reininghaus

2563-0204

07/94"
21,/Users/paulobautista/Documents/streamlit/image/91914407.png,"# Lorillard

TOBACCO COMPANY

9143 PHILLIPS HWY., SUITE 120, JACKSONVILLE, FL 32256 TELEPHONE (904) 464-0800 FAX (904) 464-0744

## FACSIMILE COVER PAGE

| Field | Value |
|-------|-------|
| DATE: | 6-29-94 |
| TOTAL PAGES (INCLUDING COVER SHEET) | 14 |

PLEASE DELIVER TRANSMISSION TO:

| Field | Value |
|-------|-------|
| NAME: | Mr. Al Giacoio |
| OFFICE: |  |
| FAX PHONE NUMBER: |  |

THIS DOCUMENT IS FROM:

| Field | Value |
|-------|-------|
| NAME: | Fred Paternostro |
| FAX TELEPHONE NUMBER: | (904) 464-0744 |

COMMENTS: The attached was obtained from Mackoul Dist.

CC: R.E. KLEIN

IF ANY OF THESE PAGES ARE NOT LEGIBLE OR YOU DO NOT RECEIVE ALL OF THIS TRANSMISSION, PLEASE CALL (904) 464-0800 AS SOON AS POSSIBLE."
22,/Users/paulobautista/Documents/streamlit/image/92081358_1359.png,"# URBAN CENTER INITIATIVE

## ASSIGNMENT PROFILE

**DIVISION:** Chicago South

LIST THE INFORMATION BELOW AS IT PERTAINS TO THE URBAN CENTER PORTION OF YOUR ASSIGNMENT ONLY!

### POPULATION COMPOSITION:

| Category | Percentage |
|----------|------------|
| % BLACK = | 80% |
| % HISPANIC = | 5% |
| % WHITE = | 10% |
| % OTHER = | 5% |
| % TOTAL = | 100% |

### RETAIL INFORMATION:

**# OF RETAIL CALLS:** 247 - classified
                       37 - annual

**APPROXIMATE # OF RETAIL CALLS SECURED BY CLASS:** 45% (135 calls)

### RETAIL CALL FREQUENCY:

| Frequency | # CALLS | % |
|-----------|---------|---|
| 50/YR | 0 | 0% |
| 25/YR | 8 | 3% |
| 12/YR | 162 | 53% |
| 6/YR | 76 | 25% |
| ANNUALS | 57 | 19% |
| TOTAL | 303 | 100% |

**PRIMARY CLASS OF TRADE:** Convenience/ Grocery

**SECONDARY CLASS OF TRADE:** Liquor

**PRIMARY DISTRIBUTION CHANNEL (E.G. JOBBER, SUB-JOBBER, MEMBERSHIP CLUB, CASH & CARRY, ETC...):** * Jobber / Membership

\* A number of stores are part of an Arab owned collective that gets a large order delivered from a jobber and then distributes the cigarettes to each store."
23,/Users/paulobautista/Documents/streamlit/image/660978.png,"# GREY ADVERTISING INC. - MEETING REPORT

FEB 23 1982

| Field | Value |
|-------|-------|
| CLIENT: | Brown & Williamson |
| PRODUCT: | Viceroy |
| DATE: | 1/19/82 |
| NO. | V82-2 R1 |
| PLACE: | Telephone |
| DATE OF REPORT: | 2/17/82 |

**PRESENT:** (For the client)
T. Parrack

(For the agency)
P. Hendricks

**SUMMARY:**

Written by: P. Hendricks
CONFIDENTIAL

Client confirmed agreement for Agency to pay advance to photographer, with official signed estimate to follow, for Viceroy shoot week of 1/25/82. This was agreed to by T. Parrack and A. Forsythe at the January 18 pre-production meeting.

PH:mg

cc: R. Schoenfein
    S. Dammers
    P. Hendricks

670121460
PRODUCED FROM B&W WEB SITE"
24,/Users/paulobautista/Documents/streamlit/image/0011974919.png,"# RESPONSE CODE REQUEST CONFIRMATION

To: Joe Leinster
From: Joyce Bagby
Date: September 10, 1996

| Brand: | Eclipse | PPS Program #: | 602399 | Requested By: |
|--------|---------|-----------------|--------|---------------|

Title: Sneak Preview Confirmation Call-Charlotte Tests

Description: Record of confirmation calls for sneak preview appointments

Fulfillment Data Entry at: APAC
Circulation Quantity: 300
Estimated Response: 100.00 %
Estimated Responders: 300
Distribution Drop Date: 10/3/96 | Expiration Date: 

Response Code Assigned: W25

Address, postal requirements, barcodes, document storage, and
batch numbers to be supplied by:

APAC
DE Fulfillment Vendor

C: Suzi Hicks, RJR-IR | Debbie Lockery
   Karen Giddens | Vanessa Oakley
   Drew Huyett | Melissa Andrews - TBM
   Jackson Roper | Tammi LaManna - M/B"
25,/Users/paulobautista/Documents/streamlit/image/93106788.png,"# LORILLARD MEDIA SERVICES
ONE PARK AVENUE, NEW YORK, NY 10016-5896

## MAGAZINE INSERTION ORDER

| To: | ESSENCE | DATE: | MARCH 17, 1995 |
|-----|----------|-------|-----------------|
| | 1500 BROADWAY | ADVERTISER: | LORILLARD |
| | NEW YORK, NY 10036 | | |
| | ATTN: JOYCE WINSTON | PRODUCT: | NEWPORT |

THIS ADVERTISEMENT COMPLIES WITH THE FTC REQUIREMENT FOR WARNING LABELS AND INGREDIENT LISTINGS,
WHICH MUST APPEAR IN ALL CIGARETTE ADVERTISING. CHECK MATERIAL YOU RECEIVE AGAINST THIS PROOF TO BE SURE IT IS
CORRECT. UNDER NO CIRCUMSTANCES ARE YOU TO ALTER THESE MATERIALS ALTER OR OMIT ANY COPY WITHOUT PRIOR
APPROVAL FROM LORILLARD MEDIA SERVICES.

| AD#: | CAPTION: | SPACE: | DATE: |
|------|----------|--------|-------|
| NPT-533-7 | FOUNTAIN COUPLE | P5CB | JUNE 1995 |

PO #7219

IF UNABLE TO INSERT ON THE DATE ORDERED, KINDLY NOTIFY US AT ONCE AND WAIT FOR NEW INSERTION DATE. NO CREDIT
CAN BE ALLOWED SHOULD THIS ADVERTISEMENT APPEAR INCORRECTLY OR ON A DATE OTHER THAN THAT AUTHORIZED.

POSITION URGENTLY REQUESTED:

FAR FORWARD, OPPOSITE FULL EDITORIAL

- No coupon ad on backing page    - Maintain at least six page separation from competitive ads.
- No editorial/advertising matter pertinent to cigarettes within 6 pages of our ad.

COPY INSTRUCTIONS:

5 COLOR PROOF ATTACHED, FILM FROM COLLIER WITH ""D"" WARNING

| SURGEON GENERAL'S WARNING: Cigarette |
| Smoke Contains Carbon Monoxide.       |

IMPORTANT INSTRUCTIONS:

A. Check material carefully against proof
   to make sure it corresponds in every
   respect.

B. Please inspect repro material immediately.
   They should produce good printing results.
   Advise us promptly if not satisfactory.

C. Poor printing will not be paid for.

D. Advise us at once if instructions are not
   clear.

E. Under no circumstances are you to space
   out our advertisement without specific
   instructions from us.

SPACE BILLING INSTRUCTIONS:

This space is being ordered by:

LORILLARD MEDIA SERVICES

Direct all invoices and full checking copies
of all regional and national editions to:

LORILLARD MEDIA SERVICES
ONE PARK AVENUE
17TH FLOOR
NEW YORK, NEW YORK 10016-5896
ATTN: STEVE MOLLOY"
26,/Users/paulobautista/Documents/streamlit/image/82573104.png,"# COVINGTON & BURLING

1201 Pennsylvania Avenue, N.W.
P.O. Box 7566
Washington, D.C. 20044-7566
(202) 662-6000
Fax Numbers (202) 662-6291 or (202) 737-0328
Fax Operator: (202) 662-6280

---

THIS FACSIMILE TRANSMISSION IS INTENDED ONLY FOR THE ADDRESSEE SHOWN
BELOW. IT MAY CONTAIN INFORMATION THAT IS PRIVILEGED, CONFIDENTIAL OR OTHERWISE
PROTECTED FROM DISCLOSURE. ANY REVIEW, DISSEMINATION OR USE OF THIS TRANSMISSION
OR ITS CONTENTS BY PERSONS OTHER THAN THE ADDRESSEE IS STRICTLY PROHIBITED. IF
YOU HAVE RECEIVED THIS TRANSMISSION IN ERROR, PLEASE NOTIFY US IMMEDIATELY AND
MAIL THE ORIGINAL TO US AT THE ABOVE ADDRESS.

---

| Field | Value |
|-------|-------|
| Date: | December 9, 1999 |
| To: | Haney H. Bell, Esq. |
| From: | David H. Remes<br>(202) 778-5212 - direct fax |
| Room: | 803E |
| Pages (including cover): | 1 |

MESSAGE:

---

XC: RBS
12-9-99
From: DRR

RECEIVED
DEC - 9 1999
R. B. SPELL

825731704"
27,/Users/paulobautista/Documents/streamlit/image/81749056_9057.png,"# MAVERICK SPECIALS NON-MENTHOL - EXPANSION PROGRESS REPORT

12/03/97    09:01 FAX 1 732 583 8977    LORILLARD TOB CO *** NYO - SALES    002/003

TO: S.P. ZOLOT

FROM: S.P. McBride

AREA/REGION: 1/20

SUBJECT: MAVERICK SPECIALS NON-MENTHOL - EXPANSION PROGRESS REPORT

## SUBMISSION DATE

DEC 8 [X]    FEB 23 [ ]    JAN 19 [ ]

## DISTRIBUTION

### DIRECT ACCOUNTS PROJECTED TO ACCEPT WHICH REFUSED ONE OR MORE PACKING

| NAME OF ACCOUNT | # OF STORES SUPPLIED | PACKING(S) REFUSED ||||
|-----------------|----------------------|BOX 80's|LT. BOX 80's|100's|LT. 100's|K.S.|LT. K.S.|
|None|||||||||

TOTAL # OF INDEPENDENT SPECIAL EMPHASIS OUTLETS: | 2,471 |
TOTAL # OF INDEPENDENT NEWPORT #1 CLUB OUTLETS: | 1,020 |

| PACKING | TOTAL # OF SP.EMPHASIS OUTLETS WITH DISTRIBUTION | % | TOTAL # OF NEWPORT #1 CLUB OUTLETS WITH DISTRIBUTION | % |
|---------|------------------------------------------------|---|-----------------------------------------------------|---|
| BOX 80's | 542 | 22% | 365 | 36% |
| LT. BOX 80's | 475 | 19% | 346 | 34% |
| 100's | 479 | 19% | 371 | 36% |
| LT. 100's | 451 | 18% | 355 | 35% |
| K.S. |||||
| LT. K.S. |||||

## COMPETITIVE PROMOTIONAL ACTIVITY

### PREDOMINANT COUPON BUYDOWN VALUE OF TARGETED BRANDS (DORAL/G. P. C./ BASIC)

|        | DORAL | BASIC | G.P.C. |
|--------|-------|-------|--------|
| PACKS  | 30¢   | 20¢   | 30¢    |
| CARTONS | $3.00 | $2.00 | $3.00  |
(When Applicable)

Mav-nm-1.xls    12/8/97    Page 1 of 2"
28,/Users/paulobautista/Documents/streamlit/image/00093726.png,"# Cigarette Sample Specification

Date: September 21, 1976
Sample No.: 6030
Type of Cigarette: 85 mm Filter
Batch Size: 50 lbs.

Original Request Made By: Dr. A. W. Spears on September 21, 1976
Sample Specifications Written by: W. E. Routh

| BLEND | CASING | RECASING | FINAL FLAVOR | Additional Spray |
|-------|--------|----------|--------------|-------------------|
| OGS   | OGS    | OGS      | OGS          | 3.4% PMO in EtOH  |

## Cigarettes

| Attribute        | Value                        |
|------------------|------------------------------|
| Maker            | AMF                          |
| Length           | 85 mm                        |
| Circumference    | 25.0                         |
| Weight           | To be det. (803 mg tobacco)  |
| Pressure Drop    | To be determined             |
| Filter Length    | 20 mm                        |
| Paper            | 554                          |
| Tipping Paper    | 30 mm                        |

## Filters

| Attribute     | Value                    |
|---------------|--------------------------|
| Kind          | 20 mm True plastic rod   |
| Process       |                          |
| Rod Length    |                          |
| Pressure Drop |                          |
| Circumference |                          |
| Weight        |                          |
| Plasticizer   |                          |
| Plug Wrap     |                          |

## Tipping

| Item       | Value                     |
|------------|---------------------------|
| Labels     | White                     |
| Closures   | Blue                      |
| Tear Tape  | White                     |
| Cartons    | ""                         |
| Markings   | Sample No. on overwrap    |

## Responsibility

| Item                | Responsible Party |
|---------------------|-------------------|
| Tobacco Blend       | Ammons            |
| Filter Production   | Wicker            |
| Making & Packing    | Brown/Routh       |
| Shipping            | Routh             |
| Sample Requisition  | ""                 |

[Form 02:02:06]

## Requirements

| Item       | Value           |
|------------|-----------------|
| Laboratory | 3 cartons       |
| Other      | 20,000 cigts.   |

## Special Requirements

Spray 50 lbs. tobacco with solution of 880 g (= 1.94 lbs.) PMO in 1175 ml of denatured alcohol. This should give 3.4% PMO add-on (3.3% PMO contained) assuming 88% spraying efficiency. PMO delivery from 85 mm cigarette smoked to 30 mm butt should be 6.5 mg/cig.

## Laboratory Analysis

- Smoke Analysis
- PMO Analysis

## Reports

Written by: P. D. Schickedantz
Original to: Dr. A. W. Spears
Copies to:
- Dr. P. J. Schultz
- Dr. H. J. Minnemeyer

[Signature]
H. J. Minnemeyer
Manager, Research"
29,/Users/paulobautista/Documents/streamlit/image/0000999294.png,"# TOP-LINES
## MENTHOL PRODUCT TEST

PDC # C273-82-7
PROJECT # 1982-1020
PAGE # 1 of 4

### SUBJECT: KOOL Lights KS vs. Bright KS Product Monitor

### SAMPLE: 408 (100 Menthol Lights/105 Menthol Ultra, 111 Non-Menthol Lights/92 Non-Menthol Ultras)

### FIELD DATE: September 13, 1982

| CIGARETTES: | | | TAR | NIC | MOIST | MENT |
|-------------|---|---|-----|-----|-------|------|
| # 839 / 869 | KOOL Lights KS - White tip- | 9.1 | .88 | 14.0 | .474 |
| | ping masked | | | | |
| # 869 / 839 | Bright KS white tipping - | 5.5 | .55 | 13.5 | .641 |
| | masked/a certain proportion of the menthol result is pep- | | | | |
| | permint oil; R&D is unable to determine the percentage. | | | | |

### PREFERENCE:

| | Total | Total Menthol Smokers | | | |
| | (n=) | Male | Female | 21-34 | 35+ |
| | (205) | (99) | (106) | (96) | (109) |
|-------------|-------|------|--------|------|------|
| KOOL Lights | 53+++ | 60+++ | 46 | 56+++ | 50 |
| Bright | 39 | 34 | 43 | 35 | 42 |
| No Preference | 8 | 6 | 11 | 9 | 8 |
| | 100 | 100 | 100 | 100 | 100 |

### ATTRIBUTES:

| | Total | Male | Female | 21-34 | 35+ |
|-------------|-------|------|--------|------|------|
| | KL | Bright | KL | Bright | KL | Bright | KL | Bright | KL | Bright |
| STRENGTH (7=Stronger) | 4.31*** | 4.59 | 4.09** | 4.45 | 4.51 | 4.71 | 4.35** | 4.74 | 4.27 | 4.45 |
| SMOOTHNESS (7=Smoother) | 3.60** | 3.42 | 3.73** | 3.43 | 3.47 | 3.41 | 3.61* | 3.38 | 3.58 | 3.46 |
| AMT. MENTHOL (7=More) | 3.64*** | 4.94 | 3.58*** | 4.85 | 3.70*** | 5.02 | 3.63*** | 5.31 | 3.66*** | 4.61 |
| MENTHOL TASTE (7=Better) | 3.39*** | 3.04 | 3.46*** | 3.02 | 3.33** | 3.06 | 3.45*** | 2.99 | 3.34** | 3.08 |
| SATISFYING (7=More) | 3.12*** | 2.78 | 3.28*** | 2.78 | 2.97* | 2.78 | 3.17*** | 2.74 | 3.08** | 2.82 |
| AFTERTASTE (7=Pleasant) | 3.56*** | 3.24 | 3.69*** | 3.21 | 3.44 | 3.26 | 3.52*** | 3.07 | 3.60* | 3.39 |
| EASE OF DRAW (7=Easier) | 4.00 | 3.96 | 4.02 "
30,/Users/paulobautista/Documents/streamlit/image/81186212.png,"# New Competitive Activity

Please fill in the following information, as appropriate and send to C. W. Toti, Marketing Services Director, at the New York Office. Thank you.

| Field | Response |
|-------|----------|
| Reported by: | |
| Date: | |
| Manufacturer & Brand: | |
| Type of product, size(s) & list price: | |
| | |
| | |
| | |
| Extent of distribution: | |
| | |
| | |
| Information and hearsay from outside contacts: | |
| | |
| | |
| | |
| | |
| Further information (please attach any relevant materials; POS, advertising, brochures, etc.): | |
| | |
| | |
| | |
| | |
| | |

4/79"
31,/Users/paulobautista/Documents/streamlit/image/0060077689.png,"# THE AMERICAN TOBACCO COMPANY

AT 155-M (3-90)

## PURCHASE REQUISITION

| LOCATION | AUTHORIZATION NO. |
|----------|-------------------|
| STAMFORD, CT |                   |

| DATE OF REQUISITION | REQUISITIONER | BUDGET NO. |
|---------------------|----------------|------------|
| January 3, 1995     | Mr. G. Schumacher |          |

| SUPPLIER | SHIP TO |
|----------|---------|
| WEBCRAFT TECHNOLOGIES, INC. | NO SHIPPING REQUIRED. |
| Attn: Mr. Steven Katz |                            |
| Route 1 and Adams Station |                        |
| North Brunswick, NJ 08901-0623 |                   |

| SHIPMENT TO ARRIVE NOT LATER THAN | VIA |
|-----------------------------------|-----|
| NO SHIPPING REQUIRED. |     |

| F.O.B. | TERMS |
|--------|-------|
|        | Net 30 Days |

| QUANTITY | DESCRIPTION | PRICE |
|----------|-------------|-------|
|          | CARLTON ""Free Carton"" Direct Mail Piece |       |
|          | This Purchase Order is to cover all costs incurred to-date listed below: |       |
| 42,000 lbs. of 80 lb. Sterling C/2/S - 35-1/2"" roll | $20,580.00 |
| 31,000 lbs. of 80 lb. Sterling C/2/S - 26-1/2"" roll | $15,190.00 |
| Prep. (line negatives, paper prints, camera/stripping) | $431.25 |
| Federal Express Charges | $48.75 |
|          | ALL MATERIALS HAVE BEEN CANCELLED. |       |

[Signature: ""Changes to Cancel""]
[Signature: illegible, dated 1/4/95]

| DEPARTMENT CHARGED | ACCOUNTING CHARGE NO. | EXTRA COPIES TO |
|--------------------|------------------------|-----------------|
| Brand Operations   | Adv. Expense           | D. Barcla       |

| STATE TAX STATUS | [X] NOT TO BE CHARGED BY SUPPLIER | □ TO BE CHARGED |
|-------------------|----------------------------------|-----------------|

| APPROVALS | DATE | LOCAL PURCHASE ORDER NO. |
|-----------|------|--------------------------|
| LOCAL APPROVAL |      |                          |
| ADMIN. CTR. MGMT. CTR. (AS REQUIRED) |      |     |
| OTHER |      |                          |

| ADMIN. CTR./MGMT. CTR. PURCHASE ORDER NO. | DATE |
|-------------------------------------------|------|
| M14789 | January 3, 1995 |

| BUYER | SIGNATURE |
|-------|-----------|
| M. Stockfarm | [Signature: M. Stockfarm] |"
